id,series_type,user_id,series_id,status,score,progress,progress_volume,priority,repeat,private,notes,custom_lists,advanced_scores,hidden_default,started_on,finished_on,created_at,updated_at
450770623,1,7078392,181542,0,90,27,0,0,0,0,,[],[],0,20250103,0,2025-01-04 04:16:17,2025-01-21 07:47:34
450770736,1,7078392,172287,0,50,11,0,0,0,0,,[],[],0,20250103,0,2025-01-04 04:17:18,2025-01-04 04:17:18
451089187,1,7078392,30031,3,30,30,0,0,0,0,"this is so cute, but there's sm subtle racist/misogynistic comments made? im NOT overreacting I swear, its probably that these jokes were more acceptable the time this was made",[],[],0,20250104,0,2025-01-05 07:33:52,2025-08-03 22:32:25
451089271,1,7078392,175608,4,70,32,0,0,0,0,,[],[],0,20250104,0,2025-01-05 07:34:28,2025-01-05 07:34:34
451094443,0,7078392,163788,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-05 08:08:33,2025-01-05 08:08:33
451369745,1,7078392,86636,2,70,1,0,0,0,0,,[],[],0,20250111,20250111,2025-01-06 08:34:52,2025-01-12 11:38:09
452728100,1,7078392,132165,2,90,102,0,0,1,0,,[],[],0,0,20250111,2025-01-11 21:25:48,2026-01-25 15:42:02
452745847,1,7078392,136943,4,90,20,0,0,0,0,,[],[],0,20250111,0,2025-01-11 23:23:46,2025-02-03 07:40:32
452775653,1,7078392,182594,0,50,29,0,0,0,0,,[],[],0,20250111,0,2025-01-12 01:53:30,2025-01-12 01:53:30
452813185,1,7078392,129843,3,50,17,0,0,0,0,,[],[],0,20250111,0,2025-01-12 05:06:57,2025-01-21 04:50:22
452813336,1,7078392,164599,3,30,20,0,0,0,0,they over sexualized FL wayyyy too much. it's very much possible to portray a fem character as beautiful without doing that all the time. ts pmo,[],[],0,0,0,2025-01-12 05:08:18,2025-03-21 05:54:00
452813826,1,7078392,113531,0,50,6,0,0,0,0,,[],[],0,0,0,2025-01-12 05:11:51,2025-03-21 05:55:26
452813829,1,7078392,160651,4,70,9,0,0,0,0,,[],[],0,0,0,2025-01-12 05:11:54,2025-01-29 11:50:58
452827013,1,7078392,30145,0,50,3,0,0,0,0,,[],[],0,0,0,2025-01-12 06:12:49,2025-02-09 05:44:02
452879910,1,7078392,108420,3,50,70,0,0,0,0,,[],[],0,0,0,2025-01-12 10:58:30,2025-01-12 10:58:30
452882946,1,7078392,134556,4,50,80,0,0,0,0,,[],[],0,0,0,2025-01-12 11:06:33,2025-01-12 11:06:33
452884017,1,7078392,86717,0,70,5,0,0,0,0,,[],[],0,20250111,0,2025-01-12 11:12:26,2025-08-26 10:13:21
452884314,1,7078392,140324,2,70,6,1,0,0,0,,[],[],0,0,20250112,2025-01-12 11:15:34,2025-01-13 08:52:51
453156486,1,7078392,30656,4,70,40,0,0,0,0,,[],[],0,0,0,2025-01-13 10:38:00,2025-01-13 10:38:09
453156570,1,7078392,86123,4,70,331,0,0,0,0,,[],[],0,0,0,2025-01-13 10:38:43,2025-01-13 10:38:43
453156784,1,7078392,30003,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 10:39:01,2025-01-13 10:39:01
453156797,1,7078392,30436,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 10:39:11,2025-01-13 10:39:11
453156827,1,7078392,105469,2,90,4,1,0,0,0,,[],[],0,0,20250112,2025-01-13 10:39:26,2025-01-13 10:39:26
453156869,1,7078392,30104,4,70,10,0,0,0,0,,[],[],0,0,0,2025-01-13 10:39:47,2025-01-13 10:39:47
453157581,1,7078392,86848,4,50,40,0,0,0,0,,[],[],0,0,0,2025-01-13 10:41:25,2025-01-13 10:41:25
453157604,1,7078392,144946,3,50,36,0,0,0,0,,[],[],0,20250112,0,2025-01-13 10:41:35,2025-03-08 10:26:40
453160782,1,7078392,150378,4,70,23,0,0,0,0,,[],[],0,0,0,2025-01-13 10:50:30,2025-01-13 10:50:30
453160799,1,7078392,30401,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 10:50:41,2025-01-13 10:50:41
453160897,1,7078392,110473,2,50,125,14,0,0,0,,[],[],0,0,20250112,2025-01-13 10:51:30,2025-01-13 10:51:30
453160981,1,7078392,100991,3,50,30,0,0,0,0,,[],[],0,0,0,2025-01-13 10:52:07,2025-01-13 10:52:07
453161526,1,7078392,86279,3,10,10,0,0,0,0,,[],[],0,0,0,2025-01-13 10:56:21,2025-01-13 10:56:21
453161569,1,7078392,103082,3,30,30,0,0,0,0,,[],[],0,0,0,2025-01-13 10:56:44,2025-01-13 10:56:44
453161655,1,7078392,104063,4,50,46,0,0,0,0,,[],[],0,0,0,2025-01-13 10:57:23,2025-01-13 10:57:23
453162534,1,7078392,98466,4,70,48,0,0,0,0,,[],[],0,0,0,2025-01-13 10:59:14,2025-01-13 10:59:14
453163234,0,7078392,114085,2,70,12,0,0,0,0,,[],[],0,0,20250112,2025-01-13 10:59:30,2025-01-13 10:59:30
453163271,1,7078392,120502,4,90,15,0,0,0,0,,[],[],0,0,0,2025-01-13 10:59:46,2025-01-13 10:59:46
453163406,1,7078392,151194,2,70,1,0,0,0,0,,[],[],0,0,20250112,2025-01-13 11:00:46,2025-01-13 11:00:46
453163573,1,7078392,118730,3,0,1,0,0,0,0,,[],[],0,20250307,0,2025-01-13 11:01:45,2025-03-08 10:31:28
453163623,1,7078392,150836,3,50,30,0,0,0,0,,[],[],0,0,0,2025-01-13 11:02:06,2025-01-13 11:02:06
453163919,0,7078392,20701,2,50,12,0,0,0,0,,[],[],0,0,20250112,2025-01-13 11:03:12,2025-01-13 11:03:12
453163946,1,7078392,108251,0,70,12,0,0,0,0,,[],[],0,0,0,2025-01-13 11:03:24,2025-09-01 08:18:43
453164013,1,7078392,99065,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 11:03:56,2025-01-13 11:03:56
453164053,1,7078392,116170,4,70,10,0,0,0,0,,[],[],0,0,0,2025-01-13 11:04:14,2025-01-13 11:04:14
453164233,1,7078392,97371,3,50,65,0,0,0,0,,[],[],0,0,0,2025-01-13 11:05:34,2025-01-13 11:05:34
453164326,1,7078392,159142,4,50,7,0,0,0,0,,[],[],0,0,0,2025-01-13 11:06:14,2025-01-13 11:06:14
453164442,1,7078392,54457,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 11:07:05,2025-01-13 11:07:05
453164512,1,7078392,138363,3,30,30,0,0,0,0,,[],[],0,0,0,2025-01-13 11:07:41,2025-01-13 11:07:41
453164656,1,7078392,124056,3,30,40,0,0,0,0,,[],[],0,0,0,2025-01-13 11:08:43,2025-01-13 11:08:43
453164916,1,7078392,105429,3,10,30,0,0,0,0,,[],[],0,0,0,2025-01-13 11:10:38,2025-01-13 11:10:38
453165260,1,7078392,156031,4,70,9,0,0,0,0,,[],[],0,0,0,2025-01-13 11:13:16,2025-01-13 11:13:16
453165488,1,7078392,86785,3,30,20,0,0,0,0,,[],[],0,0,0,2025-01-13 11:15:10,2025-01-13 11:15:10
453165510,1,7078392,133797,0,90,108,0,0,0,0,,[],[],0,0,0,2025-01-13 11:15:22,2025-01-26 04:38:33
453165549,1,7078392,120088,3,30,30,0,0,0,0,,[],[],0,0,0,2025-01-13 11:15:39,2025-01-13 11:15:39
453165634,1,7078392,125291,2,90,65,0,0,0,0,,[],[],0,0,20250112,2025-01-13 11:16:23,2025-01-13 11:16:27
453165851,1,7078392,134191,0,90,151,0,0,0,0,,[],[],0,0,0,2025-01-13 11:18:17,2025-01-18 06:53:40
453165886,1,7078392,154159,3,70,19,0,0,0,0,,[],[],0,0,0,2025-01-13 11:18:37,2025-01-13 11:18:37
453166125,1,7078392,128273,3,50,40,0,0,0,0,,[],[],0,0,0,2025-01-13 11:20:41,2025-01-13 11:20:41
453166161,1,7078392,113258,4,50,30,0,0,0,0,,[],[],0,0,0,2025-01-13 11:21:04,2025-01-13 11:21:04
453166236,0,7078392,119675,2,90,52,0,0,0,0,,[],[],0,0,20250112,2025-01-13 11:21:52,2025-01-13 11:21:52
453166329,1,7078392,108050,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 11:22:49,2025-01-13 11:22:49
453166458,1,7078392,118601,3,30,35,0,0,0,0,,[],[],0,0,0,2025-01-13 11:24:04,2025-01-13 11:24:04
453166595,1,7078392,121819,2,90,4,1,0,0,0,,[],[],0,0,20250112,2025-01-13 11:25:26,2025-01-13 11:25:29
453167284,1,7078392,121868,3,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 11:31:24,2025-01-13 11:31:24
453167297,1,7078392,115929,4,50,20,0,0,0,0,,[],[],0,0,0,2025-01-13 11:31:32,2025-01-13 11:31:32
453167312,1,7078392,103855,3,30,20,0,0,0,0,,[],[],0,0,0,2025-01-13 11:31:38,2025-01-13 11:31:42
453167380,1,7078392,159636,1,0,30,0,0,0,0,,[],[],0,0,0,2025-01-13 11:32:09,2025-01-13 11:32:19
453167456,1,7078392,101644,3,30,40,0,0,0,0,,[],[],0,0,0,2025-01-13 11:32:43,2025-01-13 11:32:43
453167520,1,7078392,170151,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-13 11:33:18,2025-01-13 11:33:18
453167740,1,7078392,140946,3,50,20,0,0,0,0,,[],[],0,0,0,2025-01-13 11:35:27,2025-01-13 11:35:27
453168199,1,7078392,163430,3,50,25,0,0,0,0,,[],[],0,0,0,2025-01-13 11:39:32,2025-01-13 11:39:32
453168238,1,7078392,113055,4,70,200,0,0,0,0,,[],[],0,0,0,2025-01-13 11:39:56,2025-01-13 11:39:56
453168267,1,7078392,146517,3,50,30,0,0,0,0,,[],[],0,0,0,2025-01-13 11:40:19,2025-01-13 11:40:19
453168331,1,7078392,114542,3,50,19,0,0,0,0,,[],[],0,0,0,2025-01-13 11:40:52,2025-01-13 11:40:52
453168531,1,7078392,175888,3,50,15,0,0,0,0,,[],[],0,0,0,2025-01-13 11:42:45,2025-01-13 11:42:45
454339282,1,7078392,150750,3,10,73,0,0,0,0,He literally drove his ex-fiance to suicide and they just never have him take any responsibility for that ? ,[],[],0,20250118,0,2025-01-19 03:43:13,2025-01-21 01:25:51
454339377,1,7078392,65719,0,50,4,0,0,0,0,,[],[],0,20250118,0,2025-01-19 03:44:05,2025-01-19 03:44:05
454655122,1,7078392,100470,2,60,64,4,0,0,0,literally one of the best stories i've ever read but the fanservice was doing too much??,[],[],0,0,20250119,2025-01-20 12:03:38,2025-09-08 00:38:37
454655155,1,7078392,112654,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-20 12:03:56,2025-01-20 12:03:56
454655163,1,7078392,70253,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-20 12:04:00,2025-01-20 12:04:00
455716656,1,7078392,138625,4,50,32,0,0,0,0,,[],[],0,0,0,2025-01-26 08:50:22,2025-01-26 08:50:22
455860069,1,7078392,181982,0,50,32,0,0,0,0,,[],[],0,20250126,0,2025-01-27 03:15:22,2025-01-27 03:15:22
455949977,1,7078392,180276,0,50,41,0,0,0,0,,[],[],0,0,0,2025-01-27 10:38:03,2025-02-12 05:07:23
456298086,1,7078392,106130,0,90,311,0,0,0,0,,[],[],0,20250128,0,2025-01-29 11:46:52,2025-09-17 11:33:01
456298778,1,7078392,111102,0,70,66,0,0,0,0,,[],[],0,20250128,0,2025-01-29 11:49:10,2025-06-08 04:35:24
456299139,1,7078392,110373,1,0,0,0,0,0,0,,[],[],0,0,0,2025-01-29 11:50:14,2025-01-29 11:50:14
456299166,1,7078392,122416,0,70,11,0,0,0,0,,[],[],0,20250128,0,2025-01-29 11:50:29,2025-01-29 11:50:29
456973612,1,7078392,137614,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-02 05:31:07,2025-02-02 05:31:07
456973647,1,7078392,121088,2,50,1,0,0,0,0,,[],[],0,20250201,20250201,2025-02-02 05:31:35,2025-03-07 10:22:31
457201620,1,7078392,107279,0,0,0,0,0,0,0,,[],[],0,20250202,0,2025-02-03 07:36:32,2025-02-03 07:36:32
457233601,1,7078392,146203,0,90,30,0,0,0,0,,[],[],0,20250202,20250203,2025-02-03 11:29:52,2025-02-04 03:43:46
457918376,1,7078392,120760,0,70,63,0,0,0,0,,[],[],0,20250206,0,2025-02-07 10:07:52,2025-03-06 11:37:08
457918395,1,7078392,168984,0,90,12,0,0,0,0,,[],[],0,20250206,0,2025-02-07 10:08:08,2025-02-08 07:09:02
457918977,1,7078392,122063,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-07 10:10:22,2025-02-07 10:10:22
457919000,1,7078392,128882,3,50,12,0,0,0,0,,[],[],0,0,0,2025-02-07 10:10:40,2025-02-07 10:10:40
457919009,1,7078392,125828,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-07 10:10:51,2025-02-07 10:10:51
457919107,1,7078392,129210,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-07 10:12:32,2025-02-07 10:12:32
457919456,1,7078392,152306,3,50,25,0,0,0,0,,[],[],0,0,0,2025-02-07 10:14:03,2025-02-07 10:14:03
457919492,1,7078392,130300,3,50,70,0,0,0,0,,[],[],0,0,0,2025-02-07 10:14:33,2025-02-07 10:14:33
457919545,1,7078392,102178,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-07 10:15:18,2025-02-07 10:15:18
457919555,1,7078392,131263,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-07 10:15:26,2025-02-07 10:15:26
457919648,1,7078392,142887,0,85,11,0,0,0,0,,[],[],0,0,0,2025-02-07 10:16:44,2026-02-16 11:25:26
457919665,1,7078392,99218,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-07 10:16:57,2025-02-07 10:16:57
458212716,1,7078392,152128,0,70,115,0,0,0,0,,[],[],0,20250208,0,2025-02-09 05:26:56,2025-02-09 21:03:42
458215867,1,7078392,31133,0,50,3,0,0,0,0,,[],[],0,20250208,0,2025-02-09 05:43:50,2025-02-09 05:43:50
458474528,1,7078392,155935,3,30,79,0,0,0,0,,[],[],0,0,0,2025-02-10 10:43:27,2025-02-10 10:43:27
458474561,1,7078392,130149,3,0,3,0,0,0,0,,[],[],0,0,0,2025-02-10 10:43:59,2025-02-10 10:43:59
458474577,1,7078392,170572,4,50,13,0,0,0,0,,[],[],0,0,0,2025-02-10 10:44:20,2025-02-10 10:44:20
458475124,1,7078392,155198,3,10,38,0,0,0,0,,[],[],0,0,0,2025-02-10 10:45:50,2025-02-10 10:45:50
458475194,1,7078392,137073,4,30,30,0,0,0,0,,[],[],0,0,0,2025-02-10 10:46:17,2025-02-10 10:46:17
458475240,1,7078392,155133,3,10,32,0,0,0,0,,[],[],0,0,0,2025-02-10 10:46:46,2025-02-10 10:46:46
458475280,1,7078392,126944,3,0,52,0,0,0,0,,[],[],0,0,0,2025-02-10 10:47:20,2025-02-10 10:47:20
458475299,1,7078392,153438,3,0,9,0,0,0,0,,[],[],0,0,0,2025-02-10 10:47:37,2025-02-10 10:47:37
458475385,1,7078392,143474,4,50,46,0,0,0,0,,[],[],0,0,0,2025-02-10 10:49:16,2025-02-10 10:49:16
458475406,1,7078392,145969,2,70,31,0,0,0,0,,[],[],0,0,20250209,2025-02-10 10:49:30,2025-02-10 10:49:30
458475479,1,7078392,152160,3,0,9,0,0,0,0,,[],[],0,0,0,2025-02-10 10:50:43,2025-02-10 10:50:43
458475580,1,7078392,170740,4,50,12,0,0,0,0,,[],[],0,0,0,2025-02-10 10:52:13,2025-02-10 10:52:13
458480835,1,7078392,120446,4,0,20,0,0,0,0,,[],[],0,0,0,2025-02-10 11:26:51,2025-02-10 11:26:51
458481597,1,7078392,117324,2,90,122,0,0,0,0,,[],[],0,20250209,20250814,2025-02-10 11:31:55,2025-08-14 13:59:15
458481761,1,7078392,155136,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-10 11:32:27,2025-02-10 11:32:27
458481769,1,7078392,144591,2,85,86,0,0,0,0,,[],[],0,0,20251104,2025-02-10 11:32:33,2025-11-05 10:32:23
458600996,1,7078392,33082,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-11 04:24:12,2025-02-11 04:24:12
458601062,1,7078392,128896,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-11 04:25:01,2025-02-11 04:25:01
458601093,1,7078392,91616,2,70,76,8,0,0,0,,[],[],0,0,20250309,2025-02-11 04:25:16,2025-03-10 02:04:53
458601343,1,7078392,101805,0,70,5,0,0,0,0,,[],[],0,0,0,2025-02-11 04:27:52,2025-02-17 09:27:02
458601362,1,7078392,78649,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-11 04:27:59,2025-02-11 04:27:59
458602014,1,7078392,131536,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-11 04:28:26,2025-02-11 04:28:26
459218904,1,7078392,122091,0,90,55,0,0,0,0,,[],[],0,20250214,0,2025-02-15 08:53:24,2025-02-15 08:53:24
459232897,1,7078392,171204,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-15 10:57:13,2025-02-15 10:57:13
459232905,1,7078392,143108,3,30,76,0,0,0,0,,[],[],0,0,0,2025-02-15 10:57:19,2025-02-16 02:23:33
459232912,1,7078392,120862,0,0,0,0,0,0,0,,[],[],0,0,0,2025-02-15 10:57:26,2025-03-10 02:06:19
459584069,1,7078392,117680,2,90,54,0,0,0,0,,[],[],0,0,20250216,2025-02-17 04:19:51,2025-02-17 04:19:51
459643477,1,7078392,169011,0,70,55,0,0,0,0,,[],[],0,20250216,0,2025-02-17 09:26:05,2025-02-18 04:17:50
459643564,1,7078392,172619,3,0,0,0,0,0,0,corny harem,[],[],0,0,0,2025-02-17 09:27:09,2025-08-03 22:33:07
459645761,1,7078392,97830,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-17 09:45:07,2025-02-17 09:45:07
459645800,1,7078392,30418,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-17 09:45:25,2025-02-17 09:45:25
459646091,1,7078392,87350,2,90,37,6,0,0,0,,[],[],0,0,20250217,2025-02-17 09:46:28,2025-02-18 02:17:11
459646555,1,7078392,138603,4,90,28,0,0,0,0,,[],[],0,20250216,0,2025-02-17 09:51:08,2025-02-21 04:38:02
459647467,1,7078392,180752,0,70,3,0,0,0,0,,[],[],0,0,0,2025-02-17 09:54:56,2025-08-15 12:17:08
460380570,1,7078392,134257,0,0,0,0,0,0,0,,[],[],0,20250220,0,2025-02-21 10:07:26,2025-02-21 10:07:26
460380574,1,7078392,134263,3,35,1,0,0,0,0,gooner art,[],[],0,20251102,0,2025-02-21 10:07:30,2025-11-03 09:12:42
460380587,1,7078392,133867,0,0,0,0,0,0,0,,[],[],0,0,0,2025-02-21 10:07:40,2025-11-06 08:48:25
460380593,1,7078392,141745,1,0,0,0,0,0,0,,[],[],0,0,0,2025-02-21 10:07:45,2025-02-21 10:07:45
463065795,1,7078392,99536,0,70,104,0,0,0,0,,[],[],0,20250305,0,2025-03-06 11:33:40,2025-06-08 04:35:11
463065822,1,7078392,183367,0,70,30,0,0,0,0,,[],[],0,20250305,0,2025-03-06 11:34:08,2026-01-25 15:10:13
463065900,1,7078392,119174,0,70,16,0,0,0,0,,[],[],0,20250305,0,2025-03-06 11:35:41,2025-03-06 11:35:41
463065935,1,7078392,118524,0,70,42,0,0,0,0,,[],[],0,20250305,0,2025-03-06 11:36:19,2025-03-06 11:36:19
463065955,1,7078392,139640,0,90,45,0,0,0,0,,[],[],0,20250305,0,2025-03-06 11:36:36,2025-03-06 11:36:36
463474039,1,7078392,126693,3,35,12,0,0,0,0,i can tell the artist is a gooner i just cant prove it,[],[],0,0,0,2025-03-08 10:27:56,2025-09-08 01:32:13
463474121,1,7078392,103186,1,0,0,0,0,0,0,,[],[],0,0,0,2025-03-08 10:29:02,2025-03-08 10:29:02
463474135,1,7078392,146064,1,0,0,0,0,0,0,,[],[],0,0,0,2025-03-08 10:29:16,2025-03-08 10:29:16
463474158,1,7078392,126559,1,0,0,0,0,0,0,,[],[],0,0,0,2025-03-08 10:29:37,2025-03-08 10:29:37
463474164,1,7078392,63327,1,0,0,0,0,0,0,,[],[],0,0,0,2025-03-08 10:29:42,2025-03-08 10:29:42
463700023,1,7078392,164274,3,10,1,0,0,0,0,gooner ahh artstyle,[],[],0,0,0,2025-03-09 10:37:44,2025-08-03 04:36:41
464816853,1,7078392,152131,2,90,47,0,0,0,0,,[],[],0,0,20250314,2025-03-15 10:38:23,2025-03-15 10:38:23
466291614,1,7078392,171790,0,50,35,0,0,0,0,,[],[],0,20250322,0,2025-03-23 08:19:06,2025-04-19 05:58:13
466291645,1,7078392,39982,1,0,0,0,0,0,0,,[],[],0,0,0,2025-03-23 08:19:25,2025-03-23 08:19:25
471350216,0,7078392,189326,1,0,0,0,0,0,0,,[],[],0,0,0,2025-04-06 08:10:45,2025-04-06 08:10:45
475012620,1,7078392,170140,0,70,69,0,0,0,0,,[],[],0,20250418,0,2025-04-19 05:57:22,2025-04-19 05:57:22
475012656,1,7078392,100967,3,35,2,0,0,0,0,what is ts subtle racism for ?✌️,[],[],0,20250418,0,2025-04-19 05:57:48,2025-09-14 13:55:25
476245271,1,7078392,179533,1,0,0,0,0,0,0,,[],[],0,0,0,2025-04-25 07:39:53,2025-04-25 07:39:53
480960328,0,7078392,192808,1,0,0,0,0,0,0,,[],[],0,0,0,2025-05-13 09:20:52,2025-05-13 09:20:52
482560486,1,7078392,155471,2,90,56,4,0,0,0,,[],[],0,0,20250519,2025-05-20 09:36:07,2025-08-03 04:33:34
482560521,1,7078392,149544,0,90,123,0,0,0,0,,[],[],0,20250519,0,2025-05-20 09:36:37,2025-05-20 09:36:37
486234261,0,7078392,193699,1,0,0,0,0,0,0,,[],[],0,0,0,2025-06-08 04:33:27,2025-06-08 04:33:27
486234325,1,7078392,190171,0,0,0,0,0,0,0,,[],[],0,20250607,0,2025-06-08 04:34:06,2025-06-08 04:34:06
488442567,1,7078392,169454,0,0,0,0,0,0,0,,[],[],0,20250620,0,2025-06-21 04:46:41,2025-06-21 04:46:41
488442652,1,7078392,187189,1,70,9,0,0,0,0,,[],[],0,20250620,0,2025-06-21 04:47:31,2025-10-26 08:55:13
488442684,1,7078392,168656,2,60,69,0,0,0,0,they lost the plot and added a time skip just to add smvt ?? it was so good at first tho,[],[],0,0,20251223,2025-06-21 04:47:47,2025-12-23 22:23:51
488442710,1,7078392,87154,0,0,0,0,0,0,0,,[],[],0,20250620,0,2025-06-21 04:48:04,2025-06-21 04:48:04
490530442,1,7078392,111918,3,30,39,0,0,0,0,"ts so mid, it was trying to be angsty but they’re just corny",[],[],0,0,0,2025-07-01 12:53:37,2025-08-03 22:32:06
493646136,1,7078392,142568,2,90,16,2,0,0,0,,[],[],0,0,20250713,2025-07-14 03:36:28,2025-07-14 03:36:28
493647844,1,7078392,139110,2,70,1,0,0,0,0,,[],[],0,0,20250713,2025-07-14 03:45:45,2025-07-14 03:45:45
497726236,1,7078392,191151,3,10,41,0,0,0,0,"straight ass. the author has to be misogynistic or something because theres no way the FL is that stupid? i kept reading just to see what happens and I gave up, it was too ass to keep reading",[],[],0,0,0,2025-08-03 04:23:27,2025-08-03 04:23:27
497726496,0,7078392,99634,2,0,3,0,0,0,0,,[],[],0,0,20250802,2025-08-03 04:26:47,2025-08-03 04:26:47
497726819,1,7078392,188267,0,50,14,0,0,0,0,,[],[],0,20250802,0,2025-08-03 04:30:49,2025-08-03 04:30:49
497727117,1,7078392,147585,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-03 04:34:26,2025-08-03 04:34:26
499433901,1,7078392,67705,2,90,47,6,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:18,2025-08-13 05:21:18
499433908,1,7078392,100943,2,90,67,9,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:25,2025-08-13 05:21:25
499433913,1,7078392,100942,2,90,108,12,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:30,2025-08-13 05:21:30
499433921,1,7078392,100941,2,90,77,7,0,0,0,,[],[],0,0,20250812,2025-08-13 05:21:34,2025-08-13 05:21:34
499667567,1,7078392,55322,3,0,3,0,0,0,0,,[],[],0,0,0,2025-08-14 13:29:37,2025-09-17 11:32:42
499668019,1,7078392,80003,2,85,60,4,0,0,0,,[],[],0,0,20251031,2025-08-14 13:36:34,2025-11-01 07:57:18
499670009,1,7078392,86231,4,60,4,0,0,0,0,,[],[],0,0,0,2025-08-14 14:03:54,2025-10-21 08:31:25
499677330,0,7078392,21355,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-14 15:36:58,2025-08-14 15:36:58
500305330,0,7078392,20447,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-18 06:24:18,2025-08-18 06:24:18
501451904,1,7078392,188735,0,70,21,0,0,0,0,,[],[],0,20250824,0,2025-08-25 07:00:22,2025-08-25 07:00:22
501451948,1,7078392,164770,0,70,10,0,0,0,0,,[],[],0,20250824,0,2025-08-25 07:00:55,2025-08-25 07:00:55
501637865,1,7078392,114531,0,85,12,0,0,0,0,,[],[],0,0,0,2025-08-26 10:17:24,2025-09-08 00:32:25
501637883,1,7078392,100704,1,0,0,0,0,0,0,,[],[],0,0,0,2025-08-26 10:17:36,2025-08-26 10:17:36
501837774,1,7078392,108423,2,90,50,0,0,0,0,stop this is so good omg why did they cancel it??????????????????????????????????????????,[],[],0,0,20250827,2025-08-27 13:42:45,2025-08-27 13:42:45
501981390,1,7078392,129881,3,10,15,0,0,0,0,the gooner art style is frying me bro?,[],[],0,0,0,2025-08-28 07:51:16,2025-08-28 07:51:16
502009396,1,7078392,127008,0,70,36,0,0,0,0,,[],[],0,20250827,0,2025-08-28 12:48:59,2025-08-28 12:48:59
502009542,1,7078392,118721,3,10,9,0,0,0,0,WHAT on earth is that age gap,[],[],0,20250827,0,2025-08-28 12:52:14,2025-08-29 05:45:55
502194592,1,7078392,124133,2,50,60,0,0,0,0,,[],[],0,0,20250829,2025-08-29 20:00:42,2025-08-29 20:00:42
502278273,1,7078392,118519,0,90,23,0,0,0,0,,[],[],0,20250829,0,2025-08-30 07:32:39,2025-08-30 07:32:39
502378827,1,7078392,115979,4,70,64,0,0,0,0,,[],[],0,0,0,2025-08-31 02:27:53,2025-08-31 02:27:53
502450816,1,7078392,163071,2,70,16,4,0,0,0,,[],[],0,0,20250831,2025-08-31 13:17:50,2025-08-31 13:17:50
502556652,1,7078392,158817,0,70,33,0,0,0,0,,[],[],0,20250831,0,2025-09-01 04:32:10,2025-09-01 04:32:10
502589212,1,7078392,130971,3,60,16,0,0,0,0,,[],[],0,0,0,2025-09-01 08:15:19,2025-09-01 08:15:19
502589455,1,7078392,110731,3,35,1,0,0,0,0,the blatant racism?? ?,[],[],0,0,0,2025-09-01 08:18:04,2025-09-01 08:18:04
502589552,1,7078392,189549,3,60,29,0,0,0,0,,[],[],0,0,0,2025-09-01 08:19:19,2025-09-01 08:19:19
502619130,1,7078392,180060,0,60,13,0,0,0,0,,[],[],0,20250831,0,2025-09-01 12:16:49,2025-09-01 12:16:49
502619238,1,7078392,120545,2,60,62,7,0,0,0,,[],[],0,0,20250831,2025-09-01 12:18:34,2025-09-01 12:18:38
502623765,1,7078392,195632,1,0,0,0,0,0,0,,[],[],0,20250831,0,2025-09-01 12:49:29,2025-09-01 12:49:30
502625061,1,7078392,155965,1,0,0,0,0,0,0,,[],[],0,20250831,0,2025-09-01 12:55:26,2025-09-01 12:55:26
502625448,1,7078392,167510,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-01 13:00:28,2025-09-01 13:00:28
502625458,1,7078392,85789,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-01 13:00:35,2025-09-01 13:00:35
502625502,1,7078392,103145,1,0,0,0,0,0,0,,[],[],0,0,0,2025-09-01 13:01:02,2025-09-01 13:01:02
